path,split,style,macro,tags_clean,pic_name,user_name
D:\leo\dataset_teste\robisto\chictopia\gutterfairy\95414.jpg,train,bohemian,EXPRESSIVE,"black,vintage top,",95414.jpg,gutterfairy
D:\leo\dataset_teste\robisto\chictopia\braNYaudreY\20116.jpg,train,trendy,TRENDY_ECLECTIC,"white,h&m t-shirt,blue pants,gray,emelie strandberg shoes,",20116.jpg,braNYaudreY
D:\leo\dataset_teste\robisto\chictopia\effortlessvanity\64126.jpg,train,classic,CASUAL_BASICO,"navy,crop wool,ioanna kourbela coat,brown,panelled,h&m pants,beige,lace sleeves,unknown top,black,ha",64126.jpg,effortlessvanity
D:\leo\dataset_teste\robisto\chictopia\Badman\85980.jpg,train,chic,CHIC_ROMANTIC,"yves saint laurent bag,black,zara heels,",85980.jpg,Badman
D:\leo\dataset_teste\robisto\chictopia\amiek\130938.jpg,train,classic,CASUAL_BASICO,"brown,river island blazer,black,topshop pants,heather gray,zara heels,navy,benetton jumper,eggshell,",130938.jpg,amiek
D:\leo\dataset_teste\robisto\chictopia\ColdFashioned\186142.jpg,train,romantic,CHIC_ROMANTIC,"black,wool,h&m hat,black,denim,rag & bone shorts,ivory,silk,babaton blouse,zara heels,",186142.jpg,ColdFashioned
D:\leo\dataset_teste\robisto\chictopia\selectivepotential\11376.jpg,train,comfortable,CASUAL_BASICO,"tawny,forever 21 skirt,black,vintage top,black,modcloth flats,",11376.jpg,selectivepotential
D:\leo\dataset_teste\robisto\chictopia\ElisaCesarini\67244.jpg,train,trendy,TRENDY_ECLECTIC,"black,chanel boots,black,zara jacket,black,borbonese bag,",67244.jpg,ElisaCesarini
D:\leo\dataset_teste\robisto\chictopia\cocoandvera\44924.jpg,train,casual,CASUAL_BASICO,"heather gray,les composantes sweatshirt,",44924.jpg,cocoandvera
D:\leo\dataset_teste\robisto\chictopia\Alessi\120702.jpg,train,trendy,TRENDY_ECLECTIC,"black,oasap bag,dark brown,tbdress skirt,white,tbdress top,",120702.jpg,Alessi
D:\leo\dataset_teste\robisto\chictopia\MyFashionTale\129387.jpg,train,classic,CASUAL_BASICO,"zara bag,h&m sunglasses,thrifted pants,thrifted blouse,",129387.jpg,MyFashionTale
D:\leo\dataset_teste\robisto\chictopia\CalamityJem\274423.jpg,train,rocker,EXPRESSIVE,,274423.jpg,CalamityJem
D:\leo\dataset_teste\robisto\chictopia\imperfectidealist\170108.jpg,train,bohemian,EXPRESSIVE,"dark brown,mom/s boots,purple,mom/s sweater,gold,grocery store scarf,light brown,persunmall skirt,bl",170108.jpg,imperfectidealist
D:\leo\dataset_teste\robisto\chictopia\Stylofax\115779.jpg,train,bohemian,EXPRESSIVE,"h&m skirt,",115779.jpg,Stylofax
D:\leo\dataset_teste\robisto\chictopia\EditaOmar\49297.jpg,train,romantic,CHIC_ROMANTIC,"light blue,silk chiffon scallop lace,moschino dress,sky blue,beret,vintage hat,light pink,linen ellb",49297.jpg,EditaOmar
D:\leo\dataset_teste\robisto\chictopia\BijaunBrooks\224884.jpg,train,chic,CHIC_ROMANTIC,"black,aviator,rayban sunglasses,heather gray,short sleeved,target sweatshirt,black,track pants,targe",224884.jpg,BijaunBrooks
D:\leo\dataset_teste\robisto\chictopia\Adeline_R\69105.jpg,train,rocker,EXPRESSIVE,"gray,maje dress,purple tights,black,mango shorts,black,topshop boots,white,ralph lauren sweater,",69105.jpg,Adeline_R
D:\leo\dataset_teste\robisto\chictopia\hotpeppersoul\132286.jpg,train,eclectic,TRENDY_ECLECTIC,"beige,faux fur,h&m hat,black,sheer mesh,american apparel shorts,black,thigh high,socks,maroon cardig",132286.jpg,hotpeppersoul
D:\leo\dataset_teste\robisto\chictopia\Stylofax\115775.jpg,train,trendy,TRENDY_ECLECTIC,"h&m skirt,",115775.jpg,Stylofax
D:\leo\dataset_teste\robisto\chictopia\Mickylene\43892.jpg,train,rocker,EXPRESSIVE,"v suspender dress,oasap dress,",43892.jpg,Mickylene
D:\leo\dataset_teste\robisto\chictopia\Mariaisonfashion\61909.jpg,train,urban,TRENDY_ECLECTIC,"zara jacket,",61909.jpg,Mariaisonfashion
D:\leo\dataset_teste\robisto\chictopia\stayclassic\10375.jpg,train,classic,CASUAL_BASICO,"bed stu shoes,h&m jeans,club monaco shirt,j. crew tie,",10375.jpg,stayclassic
D:\leo\dataset_teste\robisto\chictopia\BossBill1\76076.jpg,train,classic,CASUAL_BASICO,"heather gray,fringed tweed jacket,miamasvin jacket,heather gray,pleated tulip skirt,miamasvin skirt,",76076.jpg,BossBill1
D:\leo\dataset_teste\robisto\chictopia\tanfizzle\62678.jpg,train,comfortable,CASUAL_BASICO,"black,skinny trouser,asos pants,white,tank,t by alexander wang top,",62678.jpg,tanfizzle
D:\leo\dataset_teste\robisto\chictopia\Brunetteblogging\134830.jpg,train,basic,CASUAL_BASICO,"black,vintage boots,sky blue,denim,h&m dress,navy,ysl ring,black,h&m accessories,",134830.jpg,Brunetteblogging
D:\leo\dataset_teste\robisto\chictopia\StyleRebelz\203035.jpg,train,rocker,EXPRESSIVE,"black,military studds,bought online boots,red,skinny,rock republic jeans,black,leather,jacket,white,",203035.jpg,StyleRebelz
D:\leo\dataset_teste\robisto\chictopia\JacquelineRose\38457.jpg,train,urban,TRENDY_ECLECTIC,"navy,boyfriend,current elliott jeans,black,crop,a.l.c. sweater,ruby red,leather,saint laurent bag,bl",38457.jpg,JacquelineRose
D:\leo\dataset_teste\robisto\chictopia\lissakahayon\18082.jpg,train,casual,CASUAL_BASICO,"red,3/4 sleeve cotton,tango top,black,skinny,mango pants,red,heels,bought online shoes,beige,purse,b",18082.jpg,lissakahayon
D:\leo\dataset_teste\robisto\chictopia\iamalexa\48613.jpg,train,urban,TRENDY_ECLECTIC,"black,suede ankle,new look boots,black,turtleneck,terranova sweater,blue,a-line denim,lucluc shop sk",48613.jpg,iamalexa
D:\leo\dataset_teste\robisto\chictopia\thecapriciousclub\279884.jpg,train,eclectic,TRENDY_ECLECTIC,"yellow,plaid,giordano kids shirt,blue,thrifted skirt,white,brogue,vintage shoes,",279884.jpg,thecapriciousclub
D:\leo\dataset_teste\robisto\chictopia\BijaunBrooks\224927.jpg,train,elegant,CHIC_ROMANTIC,"mango shoes,ysl bag,zara pants,",224927.jpg,BijaunBrooks
D:\leo\dataset_teste\robisto\chictopia\camren103\161336.jpg,train,urban,TRENDY_ECLECTIC,"black dress,black,round cat eye,ebay sunglasses,white,leecooper vest,red,h&m flats,yellow,neon lace,",161336.jpg,camren103
D:\leo\dataset_teste\robisto\chictopia\sevta\273123.jpg,train,elegant,CHIC_ROMANTIC,"accessories,",273123.jpg,sevta
D:\leo\dataset_teste\robisto\chictopia\Audrey_Emma\144286.jpg,train,elegant,CHIC_ROMANTIC,"black,little pleated black dress,h&m dress,green,guess watch,silver,buffalo sandals,silver,h&m neckl",144286.jpg,Audrey_Emma
D:\leo\dataset_teste\robisto\chictopia\ArianaBlack\94883.jpg,train,urban,TRENDY_ECLECTIC,"vintage tights,scarf,vintage sunglasses,poema skirt,sneakers,new yorker blouse,",94883.jpg,ArianaBlack
D:\leo\dataset_teste\robisto\chictopia\Heaven_Rose\215025.jpg,train,comfortable,CASUAL_BASICO,"black,zara blazer,white,primark shirt,charcoal gray,deeply sneakers,",215025.jpg,Heaven_Rose
D:\leo\dataset_teste\robisto\chictopia\thecapriciousclub\279869.jpg,train,romantic,CHIC_ROMANTIC,"white,kob top,black,thrifted dress,black,parisian shoes,",279869.jpg,thecapriciousclub
D:\leo\dataset_teste\robisto\chictopia\barbali\91734.jpg,train,romantic,CHIC_ROMANTIC,"off white,mini,anine bing dress,",91734.jpg,barbali
D:\leo\dataset_teste\robisto\chictopia\DaryaYA\57450.jpg,train,romantic,CHIC_ROMANTIC,"zara boots,furla bag,zara pants,asos top,",57450.jpg,DaryaYA
D:\leo\dataset_teste\robisto\chictopia\JenniferAranda\105716.jpg,train,classic,CASUAL_BASICO,"black,zara shoes,yellow,maxi,zara coat,red,c&a bag,",105716.jpg,JenniferAranda
D:\leo\dataset_teste\robisto\chictopia\erikareyes\203483.jpg,train,comfortable,CASUAL_BASICO,,203483.jpg,erikareyes
D:\leo\dataset_teste\robisto\chictopia\menvain\48876.jpg,train,classic,CASUAL_BASICO,"leather wool,posse apparel coat,cotton,topshop pants,rayban glasses,",48876.jpg,menvain
D:\leo\dataset_teste\robisto\chictopia\artinourblood\10708.jpg,train,romantic,CHIC_ROMANTIC,"kyoto japanese maxi,sugarlips dress,slave bracelet,funny people co bracelet,",10708.jpg,artinourblood
D:\leo\dataset_teste\robisto\chictopia\Helvetika\23601.jpg,train,romantic,CHIC_ROMANTIC,"burnt orange,pull & bear coat,navy,vintage,ralph lauren bag,amethyst,cosmos print,romwe skirt,white,",23601.jpg,Helvetika
D:\leo\dataset_teste\robisto\chictopia\vanillafringe\25273.jpg,train,bohemian,EXPRESSIVE,"free people boots,free people blouse,",25273.jpg,vanillafringe
D:\leo\dataset_teste\robisto\chictopia\fashionhippie\87066.jpg,train,trendy,TRENDY_ECLECTIC,"black,lookbookstore bag,light yellow,oasis skirt,",87066.jpg,fashionhippie
D:\leo\dataset_teste\robisto\chictopia\TheBeatniq\198765.jpg,train,trendy,TRENDY_ECLECTIC,"camel,leather feather cheetah print,beatniq designs earrings,",198765.jpg,TheBeatniq
D:\leo\dataset_teste\robisto\chictopia\annabel_lee\121866.jpg,train,elegant,CHIC_ROMANTIC,"navy,dark turquoise-navy leather with black velvet back bow,papucei boots,black,lace,kikko mode dres",121866.jpg,annabel_lee
D:\leo\dataset_teste\robisto\chictopia\arvidfeeney558\286375.jpg,train,classic,CASUAL_BASICO,"turquoise blue,anthropologie dress,light pink,kate spade bag,bubble gum,kurt geiger heels,",286375.jpg,arvidfeeney558
D:\leo\dataset_teste\robisto\chictopia\ViktoriyaSener\22525.jpg,train,comfortable,CASUAL_BASICO,"black,sheinside jacket,light purple,arm the animals t-shirt,",22525.jpg,ViktoriyaSener
D:\leo\dataset_teste\robisto\chictopia\KatrinaBay\11750.jpg,train,casual,CASUAL_BASICO,"silver,jeffrey campbell boots,black,romwe top,",11750.jpg,KatrinaBay
D:\leo\dataset_teste\robisto\chictopia\prelel\43979.jpg,train,comfortable,CASUAL_BASICO,"light purple,knit,romwe sweater,black,cat eye,wholesale celebshades glasses,",43979.jpg,prelel
D:\leo\dataset_teste\robisto\chictopia\SpanishMossVintage\188625.jpg,train,rocker,EXPRESSIVE,"style stalker leggings,",188625.jpg,SpanishMossVintage
D:\leo\dataset_teste\robisto\chictopia\Arissa\215146.jpg,train,casual,CASUAL_BASICO,"feist heist shorts,feist heist top,",215146.jpg,Arissa
D:\leo\dataset_teste\robisto\chictopia\HAUTE_AND_REBELLIOUS\79907.jpg,train,bohemian,EXPRESSIVE,"black dress,black boots,black bag,black jacket,",79907.jpg,HAUTE_AND_REBELLIOUS
D:\leo\dataset_teste\robisto\chictopia\blonderedhead\85515.jpg,train,rocker,EXPRESSIVE,"black,lucky brand boots,light brown,faux fur,allen b jacket,black,alexander wang purse,",85515.jpg,blonderedhead
D:\leo\dataset_teste\robisto\chictopia\elodieinparis\118613.jpg,train,comfortable,CASUAL_BASICO,"yellow,persunmall shirt,white,stella mccartney bag,black,front row shop pants,black,hugo boss belt,w",118613.jpg,elodieinparis
D:\leo\dataset_teste\robisto\chictopia\TheSkirtedBoy\97934.jpg,train,bohemian,EXPRESSIVE,"tan,satchel,betsey johnson purse,yellow,neon round,forever 21 sunglasses,teal,pleated maxi,the limit",97934.jpg,TheSkirtedBoy
D:\leo\dataset_teste\robisto\chictopia\roviedear\167236.jpg,train,comfortable,CASUAL_BASICO,"charcoal gray,random top,dark khaki,random pants,black,so fab! clogs,black,fifth ave glasses,",167236.jpg,roviedear
D:\leo\dataset_teste\robisto\chictopia\parii_coleini\7494.jpg,train,basic,CASUAL_BASICO,"navy,zara dress,camel,aldo heels,",7494.jpg,parii_coleini
D:\leo\dataset_teste\robisto\chictopia\PrettyDarkGIrl\114072.jpg,train,classic,CASUAL_BASICO,"h&m dress,charlotte russe wedges,",114072.jpg,PrettyDarkGIrl
D:\leo\dataset_teste\robisto\chictopia\Bbetty\113092.jpg,train,basic,CASUAL_BASICO,"thrifted vintage top,",113092.jpg,Bbetty
D:\leo\dataset_teste\robisto\chictopia\thedailysavant\45290.jpg,train,bohemian,EXPRESSIVE,"white,split sleeve,rosegal dress,tawny,clutch,meital lev bag,turquoise blue,agate cuff,naturelook br",45290.jpg,thedailysavant
D:\leo\dataset_teste\robisto\chictopia\EvilishQueeny\1602.jpg,train,elegant,CHIC_ROMANTIC,"leopard top,zara top,assymetrical skirt,second hand skirt,white flats,flats,",1602.jpg,EvilishQueeny
D:\leo\dataset_teste\robisto\chictopia\Yan\261319.jpg,train,urban,TRENDY_ECLECTIC,"gray,knit,t-shirt,gray,cardigan,coat,gray,kaco shorts,brown,woolen,wool touch scarf,brown,é”›å¬¶ç´žè",261319.jpg,Yan
D:\leo\dataset_teste\robisto\chictopia\thecapriciousclub\279679.jpg,train,romantic,CHIC_ROMANTIC,"light purple dress,black,vintage bag,black heels,gold,cat ears headband,accessories,",279679.jpg,thecapriciousclub
D:\leo\dataset_teste\robisto\chictopia\705\182127.jpg,train,bohemian,EXPRESSIVE,"brown,minnetonka shoes,blue,gap jeans,dark brown,target hat,olive green,last chance sweater,white,fl",182127.jpg,705
D:\leo\dataset_teste\robisto\chictopia\lienuu\61577.jpg,train,urban,TRENDY_ECLECTIC,"black,leather,jacket,light brown tights,black,mini,shorts,ivory,silk,blouse,black stockings,navy,oxf",61577.jpg,lienuu
D:\leo\dataset_teste\robisto\chictopia\AnhPhuong\59118.jpg,train,romantic,CHIC_ROMANTIC,"maroon shoes,coral sweater,maroon skirt,",59118.jpg,AnhPhuong
D:\leo\dataset_teste\robisto\chictopia\albina694\126831.jpg,train,comfortable,CASUAL_BASICO,"white,horse,yrbfashion shirt,black,handbag,zalora bag,maroon,argyle,hue socks,black,black,gap glasse",126831.jpg,albina694
D:\leo\dataset_teste\robisto\chictopia\2piezas\13977.jpg,train,elegant,CHIC_ROMANTIC,"red,zara boots,white,carolina herrera shirt,black,mango pants,",13977.jpg,2piezas
D:\leo\dataset_teste\robisto\chictopia\Rocknrollerr\184012.jpg,train,romantic,CHIC_ROMANTIC,"white,unknown dress,",184012.jpg,Rocknrollerr
D:\leo\dataset_teste\robisto\chictopia\benquull\61247.jpg,train,rocker,EXPRESSIVE,"black bag,black pants,crimson t-shirt,",61247.jpg,benquull
D:\leo\dataset_teste\robisto\chictopia\barbali\91191.jpg,train,elegant,CHIC_ROMANTIC,"asos dress,zara blazer,",91191.jpg,barbali
D:\leo\dataset_teste\robisto\chictopia\Diana_Cunha\189383.jpg,train,bohemian,EXPRESSIVE,"blanco jeans,",189383.jpg,Diana_Cunha
D:\leo\dataset_teste\robisto\chictopia\SazanBarzani\88634.jpg,train,comfortable,CASUAL_BASICO,"ivory,heart detail,love sweater,black,crossbody,h&m bag,lime green,neon,forever21 skirt,tribal print",88634.jpg,SazanBarzani
D:\leo\dataset_teste\robisto\chictopia\Slimskii\100206.jpg,train,romantic,CHIC_ROMANTIC,"light pink,sweetheart bow strapless,mustard seed jumper,gold,cut out connected cuff,slimskii bracele",100206.jpg,Slimskii
D:\leo\dataset_teste\robisto\chictopia\FashionMeetsGod\135271.jpg,train,trendy,TRENDY_ECLECTIC,"black,vanity shoes,black,cat eye,forever 21 sunglasses,black,thrifted floral,skirt,black,mossimo top",135271.jpg,FashionMeetsGod
D:\leo\dataset_teste\robisto\chictopia\annabel_lee\121701.jpg,train,casual,CASUAL_BASICO,"brogues,blink shoes,dress,faux leather,emily the strange bag,overknees,escapade socks,blouse,wool,ca",121701.jpg,annabel_lee
D:\leo\dataset_teste\robisto\chictopia\PaulineLG\105862.jpg,train,elegant,CHIC_ROMANTIC,"black,romwe blouse,",105862.jpg,PaulineLG
D:\leo\dataset_teste\robisto\chictopia\Nadine88\146666.jpg,train,comfortable,CASUAL_BASICO,"black,asos boots,heather gray,zara cardigan,",146666.jpg,Nadine88
D:\leo\dataset_teste\robisto\chictopia\ElaineBarba\9363.jpg,train,urban,TRENDY_ECLECTIC,"tan,bangles,forever 21 accessories,olive green,leopard-green top,blouse,",9363.jpg,ElaineBarba
D:\leo\dataset_teste\robisto\chictopia\ClemencePaddington\227916.jpg,train,rocker,EXPRESSIVE,"mango top,",227916.jpg,ClemencePaddington
D:\leo\dataset_teste\robisto\chictopia\BeChic\127931.jpg,train,romantic,CHIC_ROMANTIC,"aquamarine,mint,h&m dress,orange,brown leather,h&m belt,",127931.jpg,BeChic
D:\leo\dataset_teste\robisto\chictopia\adornlafemme\33948.jpg,train,basic,CASUAL_BASICO,"dicker,isabel marant boots,eyelet,isabel marant jeans,muscle,a.l.c t-shirt,",33948.jpg,adornlafemme
D:\leo\dataset_teste\robisto\chictopia\camren103\160783.jpg,train,trendy,TRENDY_ECLECTIC,"black,leather,topshop shorts,white,lace,topshop top,",160783.jpg,camren103
D:\leo\dataset_teste\robisto\chictopia\KP0ssible\37454.jpg,train,classic,CASUAL_BASICO,"zara jeans,alice + olivia blazer,balenciaga purse,charlotte olympia flats,baublebar necklace,",37454.jpg,KP0ssible
D:\leo\dataset_teste\robisto\chictopia\Carlene\232314.jpg,train,rocker,EXPRESSIVE,"white,express pants,yellow,secondhand blazer,black,lane bryant bra,blue,urbanog.com shoes,white,seco",232314.jpg,Carlene
D:\leo\dataset_teste\robisto\chictopia\mwa_mwa\117544.jpg,train,eclectic,TRENDY_ECLECTIC,"light pink,miu miu bag,beige,zara heels,tan,american apparel skirt,nude,vintage top,",117544.jpg,mwa_mwa
D:\leo\dataset_teste\robisto\chictopia\aminta\82126.jpg,train,casual,CASUAL_BASICO,"navy,amelie shoes,violet,romwe shirt,light orange,jump from paper bag,carrot orange,giant vintage su",82126.jpg,aminta
D:\leo\dataset_teste\robisto\chictopia\madeleine5768\461.jpg,train,bohemian,EXPRESSIVE,"topshop jumper,zara pants,topshop shoes,vintage bag,",461.jpg,madeleine5768
D:\leo\dataset_teste\robisto\chictopia\IzzyBea\196160.jpg,train,rocker,EXPRESSIVE,"black,jeffrey campbell boots,black,liquorish shorts,brick red,minkpink blouse,",196160.jpg,IzzyBea
D:\leo\dataset_teste\robisto\chictopia\sasha_lys\176780.jpg,train,rocker,EXPRESSIVE,"denim,no brand shoes,tutu,concept skirt,",176780.jpg,sasha_lys
D:\leo\dataset_teste\robisto\chictopia\DevoreLeBeauMonstre\12324.jpg,train,eclectic,TRENDY_ECLECTIC,"tunnel vision shirt,gifted,oasap bag,gifted,mink pink shorts,gifted,finsk wedges,",12324.jpg,DevoreLeBeauMonstre
D:\leo\dataset_teste\robisto\chictopia\GoJane\6216.jpg,train,bohemian,EXPRESSIVE,"so destroyed high-cut shorts,shorts,touch of metallic sandals,sandals,crane of thought floral kimono",6216.jpg,GoJane
D:\leo\dataset_teste\robisto\chictopia\BadTasteToast\52899.jpg,train,rocker,EXPRESSIVE,"gray,with bow print,zara t-shirt,black,h&m blazer,black,structured,mum/s belt,black,corduroy,h&m ski",52899.jpg,BadTasteToast
D:\leo\dataset_teste\robisto\chictopia\Attalia\28480.jpg,train,comfortable,CASUAL_BASICO,"sky blue,denim,zara shirt,tawny,tote,michael kors bag,yellow,floral,zara skirt,camel,camel,massimo d",28480.jpg,Attalia
D:\leo\dataset_teste\robisto\chictopia\janemagnitude\195932.jpg,train,rocker,EXPRESSIVE,,195932.jpg,janemagnitude
D:\leo\dataset_teste\robisto\chictopia\cocorosa\4370.jpg,train,romantic,CHIC_ROMANTIC,"black,zara shoes,ivory,h&m dress,beige,urban outfitters scarf,off white,h&m blouse,",4370.jpg,cocorosa
D:\leo\dataset_teste\robisto\chictopia\RDPepa\240894.jpg,train,chic,CHIC_ROMANTIC,"h&m pumps,",240894.jpg,RDPepa
D:\leo\dataset_teste\robisto\chictopia\chloetrayner\121834.jpg,train,basic,CASUAL_BASICO,"h&m cardigan,h&m top,h&m shorts,asos shoes,",121834.jpg,chloetrayner
D:\leo\dataset_teste\robisto\chictopia\aosakana\70403.jpg,train,romantic,CHIC_ROMANTIC,"ti sento accessories,",70403.jpg,aosakana
D:\leo\dataset_teste\robisto\chictopia\xanjelix\68991.jpg,train,rocker,EXPRESSIVE,"purple,glitter,ring,",68991.jpg,xanjelix
D:\leo\dataset_teste\robisto\chictopia\sensiblestylista\14666.jpg,train,trendy,TRENDY_ECLECTIC,"navy,high waisted,deb jeans,black,faux leather moto,boohoo jacket,black,chanel bag,black,flag crop,c",14666.jpg,sensiblestylista
D:\leo\dataset_teste\robisto\chictopia\Colourvibes\100586.jpg,train,urban,TRENDY_ECLECTIC,"nine west boots,zara coat,levi/s jeans,",100586.jpg,Colourvibes
D:\leo\dataset_teste\robisto\chictopia\kpopsicle\114997.jpg,train,basic,CASUAL_BASICO,"cotten blend,kpopsicle shirt,",114997.jpg,kpopsicle
D:\leo\dataset_teste\robisto\chictopia\slumberdoll\113381.jpg,train,elegant,CHIC_ROMANTIC,"black,pearl trim tank,forever 21 top,teal,oversized,forever 21 cardigan,gold,high-waisted floral,for",113381.jpg,slumberdoll
D:\leo\dataset_teste\robisto\chictopia\AmberLucas\186737.jpg,train,bohemian,EXPRESSIVE,"black,bambooshka dress,black,jeffrey campbell shoes,",186737.jpg,AmberLucas
D:\leo\dataset_teste\robisto\chictopia\melavond\176557.jpg,train,basic,CASUAL_BASICO,"gold,salvation army sweater,",176557.jpg,melavond
D:\leo\dataset_teste\robisto\chictopia\467360150\130074.jpg,train,chic,CHIC_ROMANTIC,"oasap dress,",130074.jpg,467360150
D:\leo\dataset_teste\robisto\chictopia\karinamalinana\12194.jpg,train,eclectic,TRENDY_ECLECTIC,"new yorker jacket,",12194.jpg,karinamalinana
D:\leo\dataset_teste\robisto\chictopia\fashioninmysoul\87408.jpg,train,chic,CHIC_ROMANTIC,"light yellow,forever 21 skirt,",87408.jpg,fashioninmysoul
D:\leo\dataset_teste\robisto\chictopia\thedailysavant\45536.jpg,train,bohemian,EXPRESSIVE,"gold heeled,vince camuto boots,black fedora,target hat,faux leather bomber,h&m jacket,basic white,h&",45536.jpg,thedailysavant
